Ulasan,Sentiment Score,Sentiment
bangunan bersejarah kuno bagus pas bagian lawang sewunya artinya pintu seribu ditunjukan ruang bawah tanah taip kalau mau kesitu sewa boots karet areanya berair nggak masuk jadinya maaf jijik hehe masuk kebawahnya gelap lembab,-32,negatif
bagus deh liburan kesana kalo di semarang rame tiap hari asyik pokoknya disana orangnya ramah bersih tempatnya bagus ni tempat buat prewedding uji nyali yang brani hehehehe,-12,negatif
pengalaman mengharukan menakutkan menjadi satu nilai sejarah tinggi bangga menjadi wong semarang,-5,negatif
salah satu gedung bersejarah terbaik semarang gedungnya berkonsep belanda banget meskipun banyak perbaikan disana sini meskipun bernama lawang sewu bangunan memiliki jumlah pintu jendela mencapai angka konsep bangunan belanda megah dingin banget didapetin disini,-1,negatif
cukup menantang meskipun siang hari terutama bagian bawah tanah selamat menikmati sensai merinding bulu roma ketek pp,-12,negatif
lawang sewu tempatnya menarik cocok spot foto sekarang menjadi bagus ramai dikunjungi banyak orang,1,positif
lumayan bagus mempelajari sejarah indonesia banyak gambar replika replika sejarah didalam terkadang live music disini,4,positif
buat foto sih asik buat belajar sejarah jugakarena gedung lama jadi beberapa area terasa singup agak menakutkan saya iya guide malah cerita soal horor yah cerita soal sejarah padahal yang diangkat nilai sejarahnya bukan soal mistis suguhan live music masa libur lebaran pas bgt mungkin dibuat kafe melengkapi area wisatawan,-5,negatif
tempat sangat cocok foto selfi hati hati kalau sini hari minggu hari libur sangat ramai bangunan kolonial jaman belanda renovasi bagus tiket masuk murah cuma rupiah,-5,negatif
cukup sulit mendapatkan parkir kendaraan saat musim liburan gedung sangat terawat bersih letak tengah kota jadi sangat mudah menemukan lawang sewu,2,positif
berkunjung malam hari lawang sewu ternyata sama sekali menyeramkan lebih baik menggunakan pemandu wisata mereka menerangkan sejarah lawang sewu paling penting mereka tahu spot yang bagus berfoto,-25,negatif
ada nuansa magis lebih pesona design struktur detail bangunan belanda yg luar biasa sesuai namanya lawang sewy banyak sekali pintu pintu yg terdapat bangunan tersebut,1,positif
datang kesini langsung berasa masuk mesin waktu terhanyut nuansa kolonial masa konstruksi khas kolonial menjadi suatu megah mewah menakjubkan desain gedung benar benar memberikan suasana misterius meskipun gedung begitu bersih hangat terawat banyak spot bagus berfoto sekaligus menikmati hembusan angin apapun citarasa seni saya yakin akan menyukai masterpiece satu apabila berkunjung semarang jadikan lawang sewu tempat tujuan berekreasi dan rasakan sensasi masuk lorong waktu,-21,negatif
sebuah ikon kota semarang yg terkenal buka hingga jam malam yg suka sejarah bagus utk dikunjungi buat foto asyik letak pinggir jalan besar sangat trlihat datanglah pagi hari utk suasana segar jendela besar khas bangunan belanda pohon besar tengah bangunan yg menyejukkan datanglah malam hari utk sensasi yg berbeda,8,positif
gedung pernah digunakan perusahaan jawatan kereta api memiliki keindahan luar biasa selain pesona dia miliki tampak aura magis nya tidak percaya datanglah malam hari,-28,negatif
mengunjungi tempat pada pagi hari lawang sewu sekarang jadi lebih baik terawat renovasi suasananya sangat ramai jauh kesan seram mungkin pas kesini sedang persiapan acara pertunjukan seni salah satu sekolah di semarang berkunjung kesini sangat baik menambah wawasan sejarah arsitektur gedungnya vintage dijadikan objek fotografi,-31,negatif
tempat wisata sangat menarik kota semarang merupakan cagar budaya peninggalan jaman belanda dapat menyaksikan ruangan cukup banyak terkenal lawang sewu,-16,negatif
salah satu bangunan bersejarah indonesia berlokasi semarang jawa tengah bangunan selesai dibangun tahun merupakan kantor nederlands indische spoorweg maatschappij nis masanya kini beralih fungsi menjadi museum lawang sewu sendiri memiliki lantai dibuka umum tempat wisata,-20,negatif
seru banget rekreasi lawang sewu cukup mengkocek beberapa ribu rupiah kalian merasakan tegangnya memasuki lorong bawah tanah lawang sewu,-10,negatif
paling enak berkunjung sini sore hari matahari lagi terlalu panas menjelang malam semakin bagus view nya lampu mulai menghiasi gedung tiket masuknya mahal tersedia para guide yg bersedia sewa jasanya menjelaskan detail sejarah gedung nice place to be visited,-2,negatif
tempat wang sewu sangat menarik wisatawan datang semarang tempat wisata bisa dibilang ikon nya kota semarang sana akan perkenalkan sejarah per kereta apian indonesia mulai stasiun tujuan apa sejarah didalamnya bangunannya di perbarui layak kunjung harga masuknya murah,-29,negatif
gedung bersejarah unik mempunyai jendela pintu sangat banyak terletak pusat kota tiket masuk murah sangat bagus wisata mengenang sejarah semarang,-11,negatif
kesini berkesempatan main semarang tempat wisata pastinya didatangi malam hari tiap pengunjung diwajibkan berkeliling pemandu lawang sewu sejatinya merupakan kantor dinas kereta api zaman belanda sedikit cerita lawang sewu zaman belanda ruang basementnya dijadikan ruang resapan air tetapi jepang menguasai tanah air basement dijadikan penjara bawah tanah kejam well kalau menyempatkan basement sayang banget sih tp kalau takut cukup menikmati ambiance jadulnya aja lawang sewu kece kok,-54,negatif
mengunjungi lawang sewu satu kata menakjubkan arsitek indah banyak kejutan kejutan arsitek dalamnya sayangnya petugas loket ketus sekali,-8,negatif
tempat paling sukai lawang sewu semarang waktu lebaran keluarga termasuk adik ibu ke lawang sewu disemarang tempat banyak pintu dan anak mendapatkan pengetahuan disini saya senang sekali bareng keluarga menikmati tempat lawang sewu dan setelah kami berfoto didepan tempat gedung bersejarah pengalaman menyenangkan,-43,negatif
gedung nya bersih nyaman diperhatikan mengenai petunjuk lokasi lawang sewu minim wisata yang asyik seru menjelajahi gedung tua zaman penjajahan tiket terjangkau,-21,negatif
tempat wisata indah arsitektur sangat menarik salah tempat juga menjadi salah satu ikon kota semarang tempat memang dikenal sisi gelapnya kerap dieratkan hal mistis segala misteri tersebut bisa bilang masuk gedung lawang sewu makan sama anda belum menginjakan kaki semarang hehehe memang kedengarannya sangat bagus bukan tempat waktu saya masuk membeli tiket dengan sekitaran k enjoy your trip guys,-47,negatif
pribadi suka sekali sama arsitektur bangunan yg kesan menyeramkan yg ada kesan takjub melihat bangunan yg sangat bagus ini masih terawat terjaga baik,6,positif
namanya peninggalan sejarah walaupun cuma gedung menjadi saksi sisa jaman penjajahan lhoh sejarah lawang sewu sebaiknya dibaca jd dapet ilmu gak cm foto aja hehee sekarang banyak kemajuan direnovasi bagus lebih terang sebenarnya kalo kaya dulu gelap asik juga sih nambah aura gimana gitu wkwk tiket murah mau pake guide gak optional terus banyak spot buat foto kalo saranku sih dateng pagi aja jd kalo mau foto gak terlalu rame banyak orang lalu lalang tambah siang tambah sore tambah rame,34,positif
senang mengajak anak berwisata belajar sejarah perkeretaapian banyak spot berfoto ada beberapa miniatur kereta beberapa skala ada satu lokomotif dapat naiki masuknya murah tersedia fasilitas guide dapat menambah pengetahuan wawasan,6,positif
objek wisata nuansa mistis yg kuat pertama masuk lawang sewu rasa bagaimana gitu karena skrg tempatny sdh terang ramai pengunjung nuansa mistisny jadi berkurang,-13,negatif
lawang sewu disamping terkenal tempat wisata penuh kisah horor menyimpan keindahan luar biasa arsitektur masih sama awal dibangun membuat lokasi memiliki nyawa sendiri lorong pintu panjang menjadi objek foto menarik wisatawan itu arsip foto benda benda peningalan saat bangunan masih digungsikan kantor kereta api hindia belanda membuat tempat tidak melupakan jati dirinya lembaga dokumentasi museum lawang sewu lebih indah dikunjungi waktu malam hari tambahan pencahayaan menarik harga terjangkau wisatawan mendapatkan sarana rekreatif juga edukatif,-53,negatif
bagus tp seram gitu apalagi kalo siang banyak pengunjung bangunan nya baguss,-6,negatif
tempat menarik gedung tua terdapat banyak pintu dalamnya bagus buat foto foto dalam gedung terdapat peninggalan zaman seperti mesin tik tua karcis kereta miniatur lantai dasar lorong bawah tanah katanya serem lantai paling atas ruangan besar ketika naik di dalamnya udara terasa pengap katanya dlu digunakan ruang penggantungan mayat yang berkesempatan semarang silahkan mampir uji keberanian,-56,negatif
merupakan salah satu ikon kota semarang wajib dikunjungi akses kesana cukup mudah terasa kurang lengkap bila bangunan sangat menarik kuno antik peninggalan zaman belanda sempat digunakan kantor perkereta apian zaman tersebut zaman jepang digunakan kantor tentara penjara bawah tanah salah satu sel tahanan susah diatur saat sedang direnovasi tidak dikunjungi turun kebawah dilihat,-72,negatif
tiket masuk murah pemandangan lumayan lah pada waktu kesini sekelompok menggunakan bis bis ditunjukkan parkir tempat lainnya bis kesulitan tempat parkir akhirnya bis pergi tempat untuk parkir bukan tempat ditunjukkan orang sini pas semua selesai keluar menunggu depan bis dipanggil preman depan mengaku pengelola parkir ngotot minta uang rp mengatakan bis diarahkan parkir lokasi ditunjuk padahal sopir bis bilang kesana tempat parkir penuh bis terpaksa dibawa parkir tempat jadi memakai tempat mereka tetapi preman tetap memaksa meminta uang kasar galak akhirnya berikan rp diminta mereka hal sungguh sangat membuat mood orang menjadi buruk kesan terhadap obyek sangat jelek tidak pernah pergi kesini tidak merekomendasikan tempat sama sekali,-95,negatif
kebersihan lingkungan ada lawang sewu perlu diragukan sangat bersih asri penataan ruang tata cahaya sangat bagus,-14,negatif
kalau berkung kota semarang jangan lupa berkunjung lawang sewu lokasinya pusat kota di tempuh menggunakan angkutan umum tempatnya bersejarah bisa dikunjungi semua usia tempatnya bagus foto,-10,negatif
salah satu bangunan cagar budaya semarang destinasi wajib kalau semarang lawang sewu sekarang beda yang dulu ada kesan angkernya sama sekali bersih rapi keren pokoknya,-16,negatif
lawang sewu salah satu tempat peninggalan sejarah indonesia yg letaknya pusat kota semarang tempatnya yg dulu terkenal seram sekarang udh sangat bagus bersih jauh kata seram mungkin sekarang udah terkelola baik pemerintah yaa berkeliling sini cukup membayar ribu aja udah bisa menikmati lawang sewu sepuasnya,-24,negatif
landmark kota semarang yg wajib dikunjungi ke semarang tiket masuk nya seharga tempat menarik berfoto bangunannya yg unik ada lokomotif kereta area lawang sewu fasilitasnya cukup lengkap dilantai satu ruangannya terlalu seram dilantai agak mencekam dibagian lobby depan yg gelap tangga turun yg kecil gelap padahal tangga naiknya cukup terang lebar tempatnya cukup ramai pengunjung,-53,negatif
bukanya jam malem kita mencoba datang malam hari tiketnya rb utk dewasa rb anak dibawah usia th tour guide bayar seiklasnyadidalam ditunjukan sejarah per kereta apian sejak jaman belanda jepang kemerdekaan indonesia,-19,negatif
lawang sewu artinya pintu land mark sangat terkenal semarang bangunan kolonial memang indah terkesan terkenal angker sekarang sering dikunjungi tour terbuka umum sering pameran,15,positif
lawang sewu tenar keangkerannya tetapi sesungguhnya kalo berkunjung kesana akan dibuat terkagum bangunan tua yg sangat klasik indah sekedar foto menikmati senja rasanya sah sah dan wajib utk dilewatkan berkunjung semarang lokasinya ngga jauh koq dr pusat kota soo happy trip,-15,negatif
lawang sewu memili banyak keunikan baik bangunannya cerita mistisnya bagi traveller pecinta foto lawang sewu recomended sekali tak heran tempat selalu ramai pengunjung,-5,negatif
bangunan kokoh banyak pintu keren buat foto ga nyangka akhirnya sampai tempet juga dulu ga kesampaian sini,-1,negatif
bangunan termasuk bangunnan bersejarah kota semarang memiliki keunikan terdapat pintu lawang banyak dinamakan lawang sewu pintu seribu tempat cocok sekedar foto foto belajar sejarah kota semarang masa penjajahan belanda fasilitasnya cukup lengkan adanya parkiran luas tempat dduk banyak tempat sampah sesuai lokasi banyaknnya pengunjung lain selamat menikmati bangunan,-36,negatif
kalau kesini mending pagi sekalian malah sore sekaliankemarin kesini jam pas panas panasnyahtm dewasa rbsetelah masuk disuguhi pertunjukan musik keroncong lagu berada bawah pohon ditengah lawangsewudsini terdapat banyak sekali foto lukisan sejarah semarangmushola disni sangat kecil tempat wudhu ada kran itu campur perempuan laki lakifood court disni juga tdk terlalu lengkap minuman mie instan,-10,negatif
warga asli semarang baru kali mencoba dolan lawang sewu mnrt saya sih lumayan lah untu wisata tengah kota yg murmer asik jd tau sejarah dr kota semarang sendiri,-9,negatif
akhirnya terwujud liburan tempat sekarang jauh lebih baik terawat petugasnya ramah ramah baik hati sedikit kesulitan lahan parking buat mobil tidak tersedia,-1,negatif
memiliki cerita sejarah luar biasa lawang sewu merupakan salah satu tujuan selalu saya datangi bila semarang sekarang tambah bersih tertata rapi tiket masuk terjangkau,-16,negatif
pengetahuan wisata bersejarah tempat nyaman dekat kuliner pemandu wisata nya bisa foto selfi tempat bersejarah,0,negatif
lawang sewu ini berbenah gedungnya terawat bersih arealnya luas banget gedungnya besar banget terdiri lantai butuh waktu lebih jam mengelilinginya kalau pake acara foto foto pastinya butuh waktu lebih lama ada tiket masuk harus dibayar,-11,negatif
kental sejarah banyak mengatakan tempat seram kesan mungkin sedikit berkurang banyak perbaikan dilakukan kesuraman gedungnya berubah menjadi cantik beberapa tempat difungsikan museum kereta api tempat bagus foto foto sedikit merinding kala berada sebuah ruangan sendirian sunyi,-49,negatif
destinasi wajib berkunjung semarang tiketnya terjangkau tempatnya bagus dijadikan tempat foto foto,-5,negatif
terakhir kesini baru bulan lalu begitu landed ahmad yani sy menyempatkan mampir sebentar lawang sewu bagus sendiri awalnya tp i enjoyed after all petugas ramah,-10,negatif
lawang sewu ini berdandan warna cantik museum tour leader foto foto unik bagus banget buat pengetahuan sejarah plus foto sampai malam kl ga salah,5,positif
lawang sewu tempat paling landmarkable buat kalian belom pernah kesini angker untuk wisata aku rasa ga kok stay positive disini rame asyik,-4,negatif
letaknya pas ditengah kota bersebrangan alun semarang tiket masuknya cuman bagus ba get buat photo bangunan klasik buat wisata mistis disini mantep dibagian bawahnya yg lebih menantang juga miniatur kereta api area lawang sewu,4,positif
saya mampir kebetulan sama rekan rekan asik tempatnya bersih tiket murah selfi sepuasnya,8,positif
gedung lawang semu salah satu maskot koya semarang domestik fee masuk cukup rb rupiah wisatawan asing yang simpang siur yang info rb rb pemandu khusus menginginkan,-15,negatif
berkunjung kesini malam hari menghitung berapa lawang pintu saja mau tempatnya bila berkunjung sendiri takut saat bersama teman temen saya tidak merasakan hawa mistis harusnya padahal saya sangat penakut bayi ingin mengunjungi lawang sewu sangat dipersilakan sekarang banyak perubahan parkir ya juga ditemani bayar seorang akan menjelaskan sejarah ruangan ruangan nya,-61,negatif
dulu lawang sewu terkenal soal keangkerannya gedung emang banyak sejarahnya ada banyak cerita mistis didalemnya sejak gedung direnovasi suasana horornya jadi hilang buat bagus sih cat rapi tamannya hidup sekarang sering jadi tempat pameran tetep bagus kok lawang sewu nya,-9,negatif
aku sangat terkesan pintu pintu seribunya banyak kali iyah bangunan lebih umur msh okey smoga semakin horror ngangeni,-4,negatif
penuh cerita mistis indah di nikmati indahan arsitekturnya kepada siapa yg menilai,-3,negatif
tak layak disebut menyambangi semarang kalau berkunjung tempat satu setelah dipugar beberapa tahun lalu tempat bersejarah tak dilupakan dikunjungi destinasi favorit semarang mengunjunginya malam hari tak kalah indahnya mengunjunginya siang hari pada malam hari lampu lampunya terang sekali menerangi sudah masuk menikmati berfoto sekedar berputar putar mengenali sejarah transportasi kereta api kalau semarang jangan lupa berkunjung yaa,-44,negatif
berkunjung semarang wajib mengunjungi gedung lawang sewu menambah pengetahuan baru sejarah semarang indonesia dimasa lalu tempatnya besih pelayanan baik,8,positif
tempat sangat menarik wisatawan lokal mancanegara pintu yg berjumlah berupa daun pintu sangat unik masih mistik digedung terutama dilantai,-7,negatif
semarang cerita saya dengar lawangsewu seram duka gambaran sirna aku menapakkan kakindi kota semarang mengunjungi lawangsewu yg kesohor yang aku rasakan suatu keagungan arsitektur peninggalan zaman belanda satu ciri khas bangunan yg sangat menakjubkan cahaya matahari tembus mosaik dinding utama main entrance yg penuh warna warni gak lekang zaman sangat indah zaman now lho gak lupa saya menelusuri seluk lorong penuh sejarah lawangsewu tentunya memori saya abadikan foto indah bawah so kamu yg liburan semarang gak sah rasanya kalau kamu gak visit lawangsewu tiket masuk sangat murah cuma rupiah kamu bisa menikmati keagungan keindahan bagunan dan ornamennya yg sangat tak terlupakan so tunggu apa buat plan liburanmu semarang pengalaman indah lawangsewu kota semarang jawa tengah indonesia tabik,-18,negatif
tempat bagus nih wajib didatangi pas semarang museum kereta api dgn bangunan khas belanda pintunya besar lebar buanyak,0,negatif
tmptnya sih biasa aja ini jd landmark nya kota semarang jd kl semarang kyknya kl blm photo lawang sawu ibarat makan nasi tp gak pake kerupuk hehe,-1,negatif
masjid agung juga sini penasaran sekarang berbeda lebih terang wajib d kunjungi kalo semarang,-9,negatif
semarang kalau ke lawang sewu dulu terkenal angker sekarang tdk terasa ke angkerannya sama sekali bangunan memiliki pintu jendela yg besar sangat banyak disebut lawang sewu jga tempat penjualan souvenir melukis wajah kartunis saifudin,4,positif
semarang kalau ke lawang sewu dulu terkenal angker sekarang terasa keangkerannya sama sekali lawang sewu merupakan bangunan tua peninggalan kolonial belanda kondisinya sangat sangat terawat zamannya digunakan kantor kereta api bangunan memiliki pintu jendela besar besar sangat banyak disebut lawang sewu dalam bangunan dapat melihat sejarah kereta api melalui layar televisi memutar film kereta api juga beberapa barang peninggalan jaman dulu juga tempat penjualan souvenir melukis wajah kartunis bangunan menempati lahan luas halaman juga luas halaman terdapat lokomotif peninggalan jaman dulu masuk ke tempat dikenakan biaya rp orang,-23,negatif
terkenal kesan angker sekarang lawang sewu sangat terawat bersih tertata rapi sangat menambah pengetahuan perkeretaapian saya anak,9,positif
sering kali melewati jalan gedung lawang sewu hati sekali masuk kedalam gedung tersebut apalah daya terlihat serem,-2,negatif
kalau yang pertama kali lawang sewu sebaiknya menggunakan jasa guide sana di patok harga rp rame bisa share cost pengunjung,-5,negatif
alhamdulillah bulan penuh berkah kami berkesempatan berkunjung lawang sewu istilah gedung tua bersejarah peninggalan belanda gedung dulunya dijadikan pusat perusahaan kereta api pemerintah belanda kini menjadi salah satu wisata favorit semarang nama lawang sewu berasal bahasa jawa kata lawang berarti pintu sewu berarti seribu jadi istilah lawang sewu berarti bangunan memiliki pintu sebanyak seribu sebenarnya jumlah pintu nya mencapai seribu berdasarkan data ada jumlah pintu nya buah karena memang jumlahnya sangat banyak masyarakat setempat menyebutnya lawang sewu pintu seribu gedung banyak peninggalan belanda masih terpelihara baik terawat destinasi wisata eksotik sekarang jadi jujugan wisatawan baik lokal maupun mancanegara kalau tahu perkembangan perkereta apian gedung bisa dijadikan rujukan sampai ini kereta jaman beland masih ada rugilah rasanya kalau semarang menyempatkan berkunjung gedung lawang sewu,-50,negatif
kesini sore malam mungkin sama teman masih beberapa pengunjung jadi gak terkesan seram bangunan luar keren banget bangunan bagian gak kalah keren namanya aja lawang sewu pintu seribu pintunya memang ratusan baik bagian luar maupun bagian dalamnya top,-12,negatif
kesana tujuannya traveling awalnya iseng iseng kesini pasti rame banget kalau weekend alhasil kesini jg memang rame banget tp rame ga lama sih krn pd pergi lg lain tempat tempatnya emang bagus pinter pinter nyari spot spot foto bagus kalau saran mending weekday aja ksninya biar ga byk org,-26,negatif
lawang sewusaya datan kesana malam hari viewnya sangat cantikcocok buat bercerita curhat kisah lama sama teman lama viewnya unikpintu nya yg banyak awmakin membuat bangunan indahlampu pijar kuning membuat kesan luxurious jamannya hidup ditambah ilmu pengetahuan perkereta apian membuka wawasan,-17,negatif
bagus buat pencinta sejarah ingin tau lebih banyak mengenai bangunan bangunan bersejarah cukup legenda semarang tempatnya terawat ada pemandy akan memandu berkunjung sana,-15,negatif
sangat bagus berkesan bangunan kuno yg penuh sejarah masih terawat baik terletak pusat kota semarang,0,negatif
gedung sebenarnya gedung pt kai kereta api indonesia kemudian dijadikan tempat wisata dalamnya berisi foto foto sejarah kereta api indonesia yang menarik sebenarnya bukan foto foto tersebut gedungnya spooky,0,negatif
saran teman berkunjung lawang sewu bulan oktober sempatkan berkunjung semarang sempatkan mengunjungi lawang sewu jam tiba lawang sewu tiket terjangkau bisa melihat sejarah lawang sewu cukup seru dan tegang istri saya agak takut kami puas sudah dapat berkunjung kesana foto background yg,-37,negatif
ke semarang kalau singgah bangunan bersejarah yg melegenda semarang letaknya tengah kota dekat stasiun kereta api bangunan jaman belanda megah besar parkirnya jauh lokasi jadi jalan kaki lumayan,-26,negatif
menikmati keindahan gedung menyalurkan hobby photography waktu tepat waktu senja dikala matahari terbenam deretan lampu penerangan koridor gedung mulai menyala memasuki pelataran komplek gedung dikenakan biaya rp dewasa rp anak pelajar pengunjung memerlukan lahan parkir kendaraan tidak menganggu kepadatan arus lalulintas menggunakan lokasi parkir dp mall berada samping kiri gedung sempatkan untuk berfoto bergaya background locomotive depan gedung,-24,negatif
lawang sewu merupakan bekas kantor kereta api jaman penjajahan belanda arsitekturnya khas bangunan belanda kuno cocok spot foto belajar sejarah perkeretaapian indonesia,3,positif
kalau melihat fisiknya memang kokoh padahal bangunan jaman beda deh bila mengetahui sejarah pembangunannya sangat lama kayu jatinya tebal tebal banyak penuh lorong kayaknya merinding bila sendirian,-21,negatif
tempatnya bagus yang suka foto foto bersih cukup banyak turis waktu kesana next semarang kesini mungkin visit malam hari,-14,negatif
kali kedua mendatangi gedung lawang sewu mendatangi tempat tahun lalu waktu kesannya penuh misteri makanya bulan desember lalu kembali mendapatkan tempat modern bersih datang beserta tamu dari malaysia sangat terksesan tempat dengan sejarahnya hanya disayangkan pulang suasana itu sedang hujan deras mobil parkir diluar tidak masuk lokasi kami harus berjalan jauh keadaan hujan basah kuyup ke mobil menjemput kami di luar gedung,-70,negatif
sangat inspiring gedung history nya kelam penuh pembelajaran aga takut kalo udah maghrib nuansa berubah mistis sih cocok buat suka paranormal activity,-14,negatif
enaknya datang pagi kalo kesini bayar tiketnya rp rb anak pelajar rp lebih berkesan apabila menggunakan guide tidak memasang tarif seikhlasnya sewajarnya selain bercerita dibantu foto spot hits tempat bersejarah harap dibaca peraturannya dilarang memegang kaca agar kelestariannya lebih terjaga,-27,negatif
sejarah kesan pertama kuno angker penuh misteri tertata baik rapim tour guide kelemahan parkirnya,-14,negatif
gedung jaman belanda masih kokoh sampe sekarang banyak spot foto bagus sekarang dipaki museum kereta api tiket ribu pelajar ribu,-10,negatif
datang pagi belum terlalu ramai kagum kebersihan pemeliharaan gedung sangat bersih tetapi kami melihat serombongan ibu menggelar tikar makan mengobrol lantai bagi siapapun yg hendak berkunjung selalu ikut memelihara lingkungan tsb,-16,negatif
banyak yg mikir kalo lawang sewu angker penuh dg mistis ga semuanya benar tempat sering dikunjungi berbagai wisatawan berfoto belajar sejarah karena beberapa dokumen foto masa penjajahan didepan lawang sewu ada lokomotif jaman belanda tempat selalu ramai weekend,-13,negatif
awalnya dikira wisata mistis hehe ternyata wisata sejarah kerata api indonesia bangunannya peninggalan belanda sangat terawat terdapat foto foto kereta jaman dulu foto jembatan jembatan kereta termasuk kampung garut jalur kerata api tahun tahun baru tau ternyata jalur kereta yang pertama ada di sebelah timur disebelah barat jalur selatan pulau jawa bukan jalur utara tiketnya murah meriah instagramable juga tempatnya,-49,negatif
lawang sewu merupakan salah satu tempat bersejarah peninggalan belanda kota semarang yg memiliki nilai historis sangat tinggi,2,positif
datang lawang sewu penasaran cerita hantunya yakin tempatnya mengagumkan sekaligus syeremm,-10,negatif
salah satu tempat wajib dikunjungi bila semarang lawang sewu tempat sangat bersejarah merupakan sisa bangunan belanda sekarang menjadi tempat wisata pintu dalamnya dikenal lawang sewu sangat menarik menelusuri ruang lawang sewu ada sejarah kereta api indonesia foto baju pejabat kai bertugas menjabat era lawas yang terbaru foto selasar di ruangan tak kalah kerennya,-43,negatif
dear travelers kali saya mereview objek wisata lawang sewu semarang berlokasi tempat strategis objek wisata tentu boleh dilewatkan apabila sedang berada semarang tiket masuk dewasa idr dalam gedung kita mempelajari sejarah perkeretaapian indonesia banyak spot foto menarik pintu pintu berjajar lukisan kaca kereta api bersejarah,-19,negatif
lawang sewu sekarang lebih bersih tidak berkesan spooky dulu hari sabtu hiburan musik datang sekeluarga besar naik jetbus parkir samping lawang sewu disamping kali gak tau parkir disana liar resmi kami bayar ribu bukan dpt tiket parkir malah dptnya kwitansi pemda tertibkan donk parkirannya jangan pengunjung permainkan,-27,negatif
rasanya afdol semarang kalau ke tempat lokasinya jantung kota membuat atmosfer gedung tua berpadu modernisasi,-11,negatif
bangunan unik banyak pintu jendela bila mendengarkan penjelasan tour guide lebih mengerti sejarah gedung lawang sewu istimewa,4,positif
awalnya berfikir bangunan angker ternyata pas masuk bangunan luar biasa arsitekturnya megah banget desainnya luar biasa aku dibangun jaman penjajajhan masih kokoh berdiri sekarang kerusakan berarti pas kesan eh pas hujan gede banget ga tuh tembok rember satau bocor a must visit tourist attraction with in the city,-10,negatif
bangunannya bagus kalau malam menjadi uji nyali sepi sangat terasa sepinya biaya masuk murah lingkungan ramai depannya tugu muda,-18,negatif
paling menantang waktu malam disaat gedung sepi disitulah uji nyali dimulai pernah salah satu ruangan paling atas itu gelap banget kalo sore hari kebanyakan orang lg pacaran jadi baper ane hahaha jangan lupa kalo mau masuk bayar,-26,negatif
dulu mau banget tempat bersejarah meskipun banyak orang bilang tempat oenuh suasana horor penuh penghuni tak kasat mata biaya masuk tergolong cukup mahal sebesar rp orang memasuki bagian depan ruangan tempat sudah mulai terasa aura mistis cuek selama tdk diganggu banyak sekali pintu bangunan tetapi beberapa ruangan dilarang dikunjungi buat suka sejarah memiliki nyali berani dicoba berkunjung sini,-41,negatif
mengunjungi nya siang hari kebetulan grup luar kota yg ramai sana jadi museum kereta api di sana ada musik jalanan kita ikutan nyanyi sekedar request,-10,negatif
gedung lawang sewu berarti gedung pintu terletak kota semarang yg merupakan gedung bekas kantor kai jaman belanda gedung terawat rapi n bersih lbh bagus bila datang pemandu pemandu lokal yg menjelaskan sejarah dr gedung lawang sewu harga tiket masuk rp rb blm termasuk sewa pemandu sewa pemandu suka rela,4,positif
bangunan tinggalan zaman belanda masih tetap terawat nuansa klasik mistis masih dipelihara memberikan daya tarik tersendiri para wisatawan sangat disarankan memakai jasa tour guide mendampingi berkeliling menjelaskan juga pandai mengambil gambar,8,positif
lawang sewu bagus sekali sekarang buat tempat wisata tidak terkesan horror bagus buat wisata bersejarah,-10,negatif
gedung sangat menarik ibukota jawa tengah mengundang pelancong memasuki nya cukup ramai apabila berkunjung hari libur kalian penggemar kisah mistis mencoba datang malam hari,-17,negatif
gak heran lawang sewu tetap peringkat atas daftar tempat dikunjungi semarang here s why tiketnya murah meriah ribu dewasa ribu untuk anak tempatnya bersih terawat bangunannya luas banyak spot foto bangunannya beragam banyak benda benda historis dipajang jadi sekalian mengajarkan sebagian sejarah anak anak semacam drink corner menjual milkshake milk tea jus teh yang harganya terjangkau sangat membantu melepas dahaga tempatnya dekat pusat kota sangat mudah dijangkau taksi konvensional maupun online berkunjung hari sabtu ternyata suguhan musik orkes sana bikin suasana jadulnya dapet banget lawang sewu bentuknya bangunan kantor bersejarah udara banyak masuk jadi harus siap berkeringat berkunjung di pagi malah sore hari sangat disarankan definitely worth trying akan lagi,-45,negatif
semakin bagus tampak lebih terawat bersih terbantu adanya guide menceritakan detail setiap ruangan lawang sewu,6,positif
gedung tua wajib dikunjungi semarang tempatnya bernilai sejarah bangunannya megah cocok berselfie,-18,negatif
gedung emang keren banget kalo malem emang sedikit horor aku saranin kesini pagi siang aja haha,-9,negatif
bangunan peninggalan sejarah masih pertahankan dilestarikan letaknya strates depan bundaran simpang lima tempat asik menikmati arsitektur kolonial belanda tersisa,-9,negatif
lawang seribu sewu pintu tempatnya sangat bagus detail sangat menarik krn dibangun belanda sbg kantor kereta api kemudian jepang direbut sangat indah sekaligus menyeramkan yg ceritanya dilihat internet,-16,negatif
siapa sih ga tahu lawang sewu kalau bahas sejarah tempat lebih dikenal tempat mistik sejak masuk acara tv uji nyali banyak orang kesini penasaran tiket masuk rb per orang ga banyak bisa dilakukan disini selfie tempat lebih cocok object photography,-24,negatif
rasanya semua sudah kenal lawang sewu buat tempat istimewa menawarkan spot poto cantiknya luar biasa dengan halaman sangat luas bikin bisa berleha leha lama lawang sewu saran pergunakan guide lokal ada lawang sewu sangat informatif sekalian jalan jalan bisa menambah wawasan,-28,negatif
