Ulasan,Sentiment Score,Sentiment
berkunjung menjelang sore hingga malam hari nuansa awal terasa biasa saja bangunan bersejarah dg arsitektur jaman kolonial yg masih terpelihara tiket masuk juga murah hanya rb saja sepuasnya pintu lawas gedung masih berdiri sangat kokoh meskipun saat itu ada banyak pengunjung tp nuansa sepi masih terasa banget ditunjang dg banyaknya ruangan besar yang kosong tapi tidak terlalu menyeramkan karena sdh banyak direnovasi dan dihiasi lampu yang sangat banyak sehingga nuansanya bagus untuk ber foto ria agak sedikit terasa seram saat menjelang azan maghrib tiba ruangan yg kosong terasa lembab saat itu arah menuju penjara bawah tanah dikunci bila ingin berkunjung jalan menuju penjara bawah tanah wajib untuk menggunakan jasa pemandu jangan pernah mencoba untuk jalan sendirian turun,-81,negatif
saya agak sedikit kecewa ketika mengunjungi salah satu tempat ikonik ini yaitu kunjungan wisata bawah tanahnya yang ditutup sementara semoga bisa cepat dibuka aggar bisa lebih menikmati wisata di gedung lawang sewu ini,-23,negatif
bangunan bersejarah ini membuat takjub bangunannya kokoh halaman luas kamar mandinyapun bersih ditengah lapangan ada alunan musik keroncong live jika capek sehabis keliling lawang sewu bisa beristirahat dibawah pohon rindang sambil menikmati alunan musik keroncong tempat ini dekat dengan kantor balaikota semarang letaknya pas di ujung perempatan bayar masuk hanya dewasa buka dari jam libur lebaran hari biasa buka dari jam,-2,negatif
buat yang mau uji nyali datang malam hari saja kalau yang penakut datang siang hari saja gedungnya menurut saya lebih cantik malam dikunjungi karena efek lampu,-16,negatif
lawang sewu merupakan tempat wisata yang berada di kota semarang akses transportasi umum juga sangat mudah waktu itu saya naik bus dari solo lalu turun di ada swalayan dilanjutkan naik bus kecil jurusan kota tiket masuk juga terjangkau tempatnya instagramable,-7,negatif
lawang sewu tempat yg asik untuk mangambil gambar dan juga wisata mistis yg ada di dalamnya underground,1,positif
lokasi gedung bersejarah yang bagus digunakan untuk fotografi di samping itu sering dikunjungi dan dijadikan tempat syuting film rata rata film bertema mistis,-19,negatif
gedung yang sudah berulang kali beralih fungsi ini berdekatan dengan tugu muda dengan membayar tiket masuk hanya rp saja anda sudah dapat menikmati suasana gedung ini terdapat banyak spot untuk mengabadikan gambar bersama teman anda cocok untuk kalian yang tertarik dengan sejarah,-22,negatif
saya kelahiran semarang tp belum pernah ke gedung lawang sewu kemarin ini pas lagi ke semarang saya sempatkan untuk mengunjungi gedung ini bagus tempatnya untuk berfoto ria dan sejarahnya luar biasa gak rugi saya masuk kedalam gedung lawang sewu,-14,negatif
ke semarang nggak lengkap klu ga ke lawang sewu klu belum pernah ya bangunanya bagus bgt megah kokoh menarik dan terawat sebagai wisata edukasi jg melihat perkembangan kreta api dari dulu sampai sekarang sanagat menarik pingin ke ruang bawah tanahnya tapi sedang ditutup dipugar,-6,negatif
jujur saya tidak nyaman kunjung ke lawang sewu awal ceritapada saat malam tanggal juli jam saya pergi taman depan lawang sewu hanya untuk berfoto karna ingin view lawang sewu nya terlihat jelas saya dan suami saya memilih berfoto dari tempat duduk di luar taman yang pas menghadap kedepan lawang sewudisela sela berfoto tanpa sengaja saya melihat ada sesosok bayangan hitam yang mengintip dari jendela lantai dan pas saya lihat bayangan itu langsung pergi dan pas saya cerita ke suami saya suami saya berusaha untuk menenangkan saya supaya saya berfikiran positifkeesokan hari nya sebelum kami pulang kami berkunjung ke lawang sewu ntah kenapa saat saya masuk ada perasaan ngk enak nyaman dan ngk enak saya berusaha untuk biasa saja tapi ternyata tidak bisa dan akhirnya saya berkeliling dan betapa terkejutnya saya saat mengetahui ternyata lantai ditutup saya langsung berfikir lalu siapa yang ngintip dari jendela tadi malam dan saat digedung yang ada penjara bawah tanahnya saya sempat melihat melihat penjara bawah tanah dari pintu depannya saja tapi ntah kenapa saya tidak kuat untuk melihatnya dan saya langsung memalingkan wajah saya pada saat itu juga dan perasaan saya semakin tidak nyaman lagi akhirnya saya keluar dari lawang sewu saat saya keluar ada didepan lawang sewu yang maaf autis saya melihat kaleng tinggi cm diameter cm tempat uang orang orang yg iba jujur saya iba tapi kaget melihat kaleng tampat uang itu yang penuh dengan uang dan an yang saya lihat saya keluar dari sana pukul saya berfikir keuntungan si pengemis itu dengan kaleng penuh dan pengunjungn yang lebih dari orang perharinya bisa dibayangkan jika x orang yang ngasih x hari bulan ini hanya jika dari orang padahal pengunjungnya lebih dari itu dan yang saya lihat kaleng t d itu penuh dan ada yang ngasih juga saya tidak bisa bayangan pendapatan orang ini dalam bulanhanya mengingatkan kita bisa saling memberi tapi lebih baik dilembaga yang teperca,-194,negatif
yang lagi di semarang rugi kalo ngg mampir ke wisata ini icon kota semarang epic banget buat selfie atau wefie bareng temen ato buat prewedd kalo siang hari panas sekali,-11,negatif
bangunan yang memiliki nilai sejarah yang luar biasa dan merupakan tempat wisata di semarang yang wajib anda kunjungi,-15,negatif
untuk kalian yang suka berfoto foto yang horor atau yang terkesan aneh dan juga foto yang berbangunan lawas bisa berkunjung di sini lawang sewu pun sangat tepat untuk orang yang suka atau hobi berfoto foto selfie dan foto bersama,-21,negatif
lawang sewu merupakan museum yang dikelola oleh pt kereta api indonesia pt kai yang dimana isinya mengenai sejarah perkeretaapian di indonesia lokasinya cukup luas dan sangat dirawat kebersihannya kondisi bangunan serta ditambah pepohonan di halaman yang dapat memberikan rasa sejuk pengunjung di dominasi keluarga yang ingin memberikan tambahan wawasan bagi anaknya,-19,negatif
menurutku ini adalah tempat recomanded untuk dikunjungi di semarang lokasi mudah untuk ditemukan karena berada di tengah kota tempat yang bagus buat sekedar berfoto foto atau menikamati bekas peninggalan penjajahan belanda yang masih terawat dengan baik di semarang,3,positif
tempat wisata yang identik dengan semarang tempatnya bersih dan terawat bangunannya masih kokoh disini kita bisa melihat peninggalan jaman belanda suasanya agak mistis juga sih walau siang hari tapi dari semuanya wisata ini penuh dengan manfaat,-2,negatif
wisata di gedung lawang sewu lebih baik dilakukan dimalam hari lebih menantang suasana yang temaram dan menyeramkan jadi denyut wisata ini bukti sejarah jaman penjajahan jepang banyak rakyat kita tewas dan baru diketemukan di bawah gedung tersebut sampai indonesia merdeka berfoto di lawing sewu di waktu malam jadi momen yang indah apalagi kalau anda masuk ke bawah tanahnya dimana banyak rakyat kita tewas didalamnya menakjubkan dan banyak yang berseliweran makluk astral dan suara lolongan tangisan kamera saya sempat mati total disana,-40,negatif
tempat yang bagus untuk berwisata sambil membayangkan kejayaan masa lalu banyak spot foto unik yang bisa dimanfaatkan,-3,negatif
gedung peninggalan belanda yang kokoh dan masih terpelihara barang peninggalan di dalam juga masih dikoleksi terdapat monumen kereta disini malam hari cukup bagus dengan banyak lampu dan feeling yang menegangkan,-7,negatif
karena dekat dengan hotel saya jadi sekalian aj kesini petugas loketnya cuman enaknya sih malam kesini bagus lampunya agak agak giman gitu serem xixiixix tapi bagus sih anakku juga suka pintunya memang banyak,-18,negatif
destinasi wisata sejarah di tengah kota semarang yang cukup bagus difungsikan sebagai museum kereta api jika ingin mengenal tentang perkeretaapian bisa kesini dulu sebelum ke museum kereta api di ambarawa,-18,negatif
bangunan bagus dan masih terawat tiket masuk murah belajar banyak sejarah disana berkunjung saat malam hari terlihat semakin cantik bangunannya tersedia guide utk menjelaskan sejarah tiap sudut bangunan dgn tarif yg sudah ditentukan,7,positif
sebagai salah satu tempat wisata yang sering dikunjungi wisatawan lokasi strategis hanya saja tidak ada tempat parkir selain itu yang jual tiket hanya orang padahal sangat panjang antriannya,-31,negatif
lokasi dekat dengan tugu muda dan paragon sangat ramai kalau weekend tempat penjualan tiket kurang banyak sehingga masuk beli tiket sangat antri,-19,negatif
bangunan ikonik kota atlas ini menjadi destinasi wajib ketika berkunjung ke semarang letaknya yang berada dijantung kota membuat mudah dijangkau bangunan khas peninggalan kolonial menjadi daya tarik sendiri yang menjadi khas adalah deretan pintu pintu yang jumlahnya ratusan mungkin ribuan,-5,negatif
tempat ini sesuai cerita bangunan belanda yang sangat tua infonya dibangun tahun sebagai pusat perkantoran perusahaan kereta api belanda bangunan ini juga menjadi saksi pertempuran besar perlawanan pejuang indonesia melawan belanda banyak yg meninggal dan dikuburkan didepan bangunan museum tetapi infonya sudah dipindahkan tuanya bangunan dan sejarah membuat hotel ini makin lengkap dijuluki hotel tua yang seram dan banyak kisah yg diceritakan penjaga bangunan sangat artistik selain bahan dindingnya dibuat dengan bata khusus yang diimpor dari belanda jumlah pintu yg sangat banyak sehingga dijuluki lawang sewu kami dipandu pemandu untuk berfoto ditempat yang pas verita menariknya sang pemandu selalu menceritakan cerita kaum astral disemua tempat kami berfoto setelah kami selesai berfoto jangan lupa uji nyali dengan mengunjungi basement seru dan ngeri sedap,-42,negatif
memasuki gedung yang hampir berumur tahun ini aura magisnya sangat terasa maklum gedung ini sudah menjadi urban legend di semarang dan sekitarnya namun secara fisik gedung ini tampak gagah dalamnya bersih terawat dengan arsitektur khas nis berupa bangunan bergaya indisch yang lazim dijumpai di semarang utara ketika itu sayang sekali beberapa bagian dalam gedung ini tak bisa dimasuki karena sedang dipugar seperti ruangan bawah tanah dan lantai yang kabarnya akan dijadikan ruangan kantor pt kai daop semarang namun tak mengurangi sisi artifisial dan keindahan bangunan lawas ini,-13,negatif
gedung lawang sewu meskipun disebut lawang sewu atau seribu pintu namun jumlah pintunya tidak mencapai seribu hanya karena banyaknya pintu jadi disebut lawang sewu peninggalan kolonial belanda yang masih terjaga dengan baik,-8,negatif
image seram nga kelihatan di siang hari arsitektur eropa sangat bagus dan seharusnya dipelihara sebagai obyek wisata yang bagus seterusnya untuk kota semarang senang bisa mengujungi tempat ini pada saat liburan tahun ini,-21,negatif
bangunan lama tapi terawat banyak sekali pintunya wajar dikasih nama lawang sewu seribu pintu ada cerita mistis tentang bangunan ini,-2,negatif
ke semarang biasanya orang orang akan bilang ke lawang sewu dan mesti malam hari agar kelihatan sensasinya bangunan lawang sewu ini kokoh dan bila malam ada lampu lampu yang membuat ok untuk obyek foto tetapi untuk orang tertentu yang sensitif atau orang yang penakut mending pegi pagi atau sore aja untuk tiket masuk bisa dibeli di pintu masuk tetapi untuk parkir agak repot karena letaknya agak jauh dan untuk pintu keluarnya sekarang dr ujung sehingga jauh dari pintu masuk beberapa tahun lalu saya kesini pintu masuk dan keluar masih sama,-27,negatif
salah satu tempat yang wajib dikunjungi bila berkunjung ke bandung dekat dengan obyek wisata lain diantaranya dago pasteur dan jalan riau,-24,negatif
gedung bersejarah yang di rawat dengan baik sangat bersih dan tertata dengan baik tiket masuk kita dapat menyaksikan sejarah perkeretaapian dan proses renovasi gedung lawang sewu ini fasilitas disini sangat lengkap termasuk ruang untuk ibu menyusui,-9,negatif
agak kekurangan lahan parkir sehingga susah mencari tempat parkir harga tiket masuk juga tidak mahal ada juga pilihan tour guide lokal yang mengerti seluk beluk dari lawang sewu ini kesan pertama seram tapi setelah masuk ternyata sangat mengagumkan dan memiliki banyak misteri serta nilai sejarah yang berharga menjadi salah satu destinasi yang direkomendasikan ke tamu dari luar kota yang ingin datang ke semarang,-35,negatif
lawang sewu adalah tempat wisata sejarah untuk mengenang jasa jasa pahlawan ditempat ini anda dapat berekreasi dengan keluarga karena tempat ini banyak tempat lapang untuk anak bermain ada juga wisata dunia lain ditempat ini,-2,negatif
suasana tempo belanda yang masih kental aura mistis yang coba dihilangkan masih terasa dan sangat cocok untuk wisata fotografi namun terjadi perdebatan antara dosen sejarah kami dan guide tentang sedikit sejarah dari gedung lawang sewu ini dan saya tetap percaya cerita dosen saya,-20,negatif
adalah salah satu gedung bersejarah di kota semarang gedung ini memiliki banyak jendela khas gedung tua eropa lokasi ini selalu ramai di kunjungi masyarakat lokal berbagai usia apabila akan berkunjung alangkah baiknya tidak membawa kendaraan karena parkir yang sangat terbatas,-11,negatif
minggu lalu kami jalan jalan ke kota semarang tepatnya ke lawang sewe wah hebat orang belanda membuat bangunan dengan pintu info dari guidenya kami dibawa keliling bangunan yang megah dan kokok dari lantai bawah hingga atas yg semua befungsi serta drainase yg sangat dipikirkan untuk lt atas yg jelas ini bangunan sejarah yg luar biasa patut diliat merupakan cagar budaya juga anak anak kamipun samgat suka,-27,negatif
harus dijaga kelestariannya peninggalan belanda yg penuh arti dan masing masing gedung punya fungsinya sayang kita tidak bisa ke lantai basement krn sdg dipugar,-2,negatif
gedung ini peninggalan belanda saat ini milik pt kereta api indonesia gedung ini sangat besar dan luas tetapi ruangannya banyak kosong ada museum di dalam area gedung lawang sewu,6,positif
saya kemari pada november untuk menghadiri acara ikatan arsitek indonesia lawangsewu merupakan gedung bersejarah dengan nilai arsitektur yang tinggi lawangsewu berarti jendela karena gedung ini memang banyak sekali jendelanya konon katanya gedung ini sangat angker dan dihuni oleh hantu terutama di bagian basement nya,-8,negatif
sampai sana malem jadi nya gelap mau foto foto tempat nya ga se serem yang orang bilang tadi nya itu merupakan museum kereta api,-15,negatif
tiket masuk rb untuk dewasa lingkungan tertata rapi dan bersih bangunan terpelihara dengan baik saya berkunjung pada pagi hari jika ingin uji nyali bisa ke sini pada malam hari terdapat penjara bawah tanah dan loteng diatas bangunan ruang dansa saksi bisu kekejaman tentara jepang lokasi dipinggir jalan raya tidak terlalu jauh dari stasiun kereta api jika ada di semarang jangan lupa mampir ke lawang sewu,-28,negatif
menyebut nama lawang sewu pertama kali yang muncul dipikiranku hanya kata seram lawang sewu merupakan salah satu gedung tua di kota semarang sebagai warga semarang jujur aku baru sekali datang kesana itupun untuk menemani sepupu yang datang dari luar kota untuk memasuki area lawang sewu kita akan dikenakan biaya masuk begitu memasuki area lawang sewu kesan horror yang selama ini aku bayangkan langsung lenyap seketika karena situasi yang ramai bangunan terawat cukup bersih dan banyak event yang sering diselenggarakan disana menjadikan kesan seram langsung sirna kebetulan pas aku kesana juga pas gak lagi musim liburan jadi suasana cukup nyaman dan bisa foto foto dispot terbaik tanpa photo bomb dari pengunjung lain puas rasanya bisa mengunjungi salah satu bangunan peninggalan jaman penjajahan dengan desain yang begitu indah,-45,negatif
salah satu icon kota semarang ini menjadi daya tarik para wisatawan untuk menambah nilai wisata mistisnya kunjungilah dimnalam hari dan pastikan jantung kamu dag dig dug selain itu lawang sewu juga tidak cuma bangunan pemerintahan belanda lawang sewu juga beralih menjadi penjara paling kejam pada masa penjajahan jepang,-12,negatif
lawang sewu adalah tempat untuyk memikmati kemegahan jaman dahulu banyak spot yang menarik diexplore baik dengan kamera maupun mata tempat yang cukup nyaman apalagi setelah direnovasi sangat direkomendasi untuk dikunjungi,-16,negatif
ketiga kalinya dateng ke lawang sewu tapi ngak pernah bosen krn ada aja yg baru meskipun gak boleh ada pembangunan baru di lokasi ini tapi yg dimaksud ada yg baru adalah tempat yg dulu tertutup rapat dan terkunci sekarang sudah ada sebagian yg dibuka jadi tambah banyak lorong lorongnya kalo yg suka fotografi arsitektur pasti seneng ke tempat ini,-1,negatif
sesuai namanya lawang sewu gedung tua ini memang punya banyak pintu dijamin bisa bingung masuk dan keluar lewat mana apabila ga ada pemandu atau papan penunjuk jalan seperti main labirin karena dimana mana ada pintu yang saling terhubung lokasinya pas di tengah kota semarang halamannya luas bahkan bisa untuk acara konser dll walaupun sudah ada perbaikan disana sini namun kesan mistis masih kental apalagi di bumbui dengan mitos kisah kisah yang sudah beredar kalau mau uji nyali malam malam kesini sendirian pas pengunjung sepi dan masuk lorong bawah tanah dijamin merinding,-6,negatif
klu mau wisata dengan nuansa jaman dulu gedung lawang sewu bisa jadi alternative uji nyali ayo buktikan nyali mu ke sini,8,positif
pengalaman unik sekaligus menyenangkan dan untuk pertama kalinya saya melihat bangun seunik ini di depan mata saya ini benar benar perjalanan yang menarik dan mengandung unsur mistik yang luar biasa i mengelilingi lokasi yang terdapat di dalam gedung ini sangat menyenangkan dapat melihat bangunan indah dan penuh sensasi misterius mungkin apabila saya mengunjungi pada malam hari sensasi itu akan semakin luar biasa hebatnya terasa sampai memicu adrenalin namun dibalik semuanya saya merasa terkesima dengan jejak sejarah perkeretaapian yang dimiliki lawang sewu ini mulai dari sejarah adanya stasiun jakarta dan sekitarnya hingga rute kereta api yang dulu pernah ada dan sekarang punah,-68,negatif
sedikit menyeramkan namanya tapi so far so good namyanya juga lawang sewu yang artinya banyak pintu gedung tua tp masih terawat sayang lahan parkir mobil susah,-8,negatif
berada di kota semarang belum lengkap jika tidak mengunjungi bangunan tua yang mempesona di tengah kota semarang yang bernama lawang sewu bangunan yang telah memiliki renovasi namun tidak menghilangkan khas bangunan tua menambah keindahan dan kesempurnaan bangunan tua berbeda dengan sebelum dibuka untuk umum bangunan ini sangat memberi kesan seram angker namun saat ini kesan berubah menjadi tempat yang indah untuk berselfie ria disarankan saat datang mengunjungi gedung ini menggunakan pakaian jaman dahulu agar hasil jepretan saat berselfie menjadi lebih sempurna serasa hidup di zaman dahulu untuk ruang bawah tanah yang pernah saya kunjungi sebelum dibuka untuk umum saat ini sudah ditutup tidak diperbolehkan untuk pengunjung jika mengendarai mobil anda sedikit mengalami kesulitan untuk parkir karena lawang sewu tidak memiliki parkiran dan harus diparkir di sekitar lawang sewu saat itu saya parkir di pinggir kali di jalan umum dengan sewa tarif parkir liar yang lumayan mahal yaitu rp tanpa menggunakan karcis parkir,-80,negatif
lawang sewu cocok untuk wisata malam jika anda berkunjung kekota semarang aksesnya sangat mudah dijangkau karena teeletak di kawasan tugu muda semarang,-9,negatif
lawang sewu kalo diartikan ke bahasa indonesia artinya seribu pintu yap sesuai namanya bangunan peninggalan belanda ini mimang punya banyak pintu tapi jujur saya belum pernah ngitung ada general ga dulunya dipakai untuk kantor kereta api jaman belanda dibawahnya ada terowongan yang nyambung dengan rsup karyadi ada juga penjara bawah tanah untuk tahanan pada jaman dahulu haya jaja sekarang kita sudah ga bisa lihat ke penjara bawah tanah tsb lokasinya di depan bunderan tugu muda bangunan ini katana sih spooky hihihihihi,-14,negatif
awal nya semoat ragu buat masuk karna denger cerita tentang tempat ini apalagi kita datang malam hari dan saya lagi hamil muda banyak yg menyaran kan untuk tidak masuk tapi karna kami kurang yakin tentang hubungan nya sama kehamilan dan bertanya juga sama petugas kalo baik baik saja jadi kita putuskan masuk dari pada penasaran tempat bersih dan terawat lokasi strategis karna sudah banyak yg tau jadi gampang untuk bertanya pun,-37,negatif
awal nya cukup takut untuk masuk karna cerita mistis yg di dengar apalagi ke sana malam hari dan saya lagi hamil muda jadi banyak yg menyaran kan jangan masuk tapi karna saya dan suami yakin itu hanya cerita mitos dan tidak ada hubungan nya dengan kehamilan dan bertanya juga sih ke petugas kalo aman saja ya akhir nya masuk dari pada penasaran tempat nya strategis karna emang sangat terkenal jadi mudah kalo pun kita bertanya tempat bersih dan terawat buat kamar mandi di luar gedung tapi kondisi nya gimana saya gak berani masuk,-49,negatif
tempat ini benar benar istimewa bila dilihat dari lokasi kualitas bangunan dan kebersihannya bekas bangunan belanda yang sekarang menjadi museum kereta api dan menjadi obyek wisata saat saya berkunjung cukup banyak wisatawan dari luar kota yang ikut menikmati bangunan ini dan rata rata penasaran karena tergiang ngiang sebagai uji nyali acara tv beberapa tahun yang lalu konon terdapat penjara di bawah tanah yang gelap total dan tanpa ventilasi sehingga sangat lembab tempat seperti ini yang biasanya disukai makhluk dimensi lain terdapat pemandu dengan tarif jasa rp untuk bisa mendapatkan pengalaman penuh dan cerita sejarah yang ada,-79,negatif
setelah nonton film mister tukul jalan jalan ke lawang sewu aku jadi kepengin main ke lawang sewu alhamdulillah terwujud sampai disana saya hitung lawangnya ampunn ga ke hitung wkwkwk tetapi setelah di jelaskan oleh tour guide bahwa pintu di gedung lawang sewu memang banyak tetapi tidak sampai pintu hanya saja sebutannya namun cerita mistik yang terjadi dan sejarahnya membuat aku semakin penasaran sampai di ajak ke ruangan yang paling atas uh mantap pokoknya bagus sekali untuk beljar kesejarah dari lawang sewu untuk mengenang para pejuang bangsa indonesia,-18,negatif
salah satu tempat yang wajib anda kunjungi apabila ke semarang malam hari akan lebih seru untuk dikunjungi karena suasana yang ada akan lebih terasa mistis bagian yg menurut sy horor itu lorong ke pintu bawah tanah melihatnya pun sudah membuat merinding,-27,negatif
kesini bersama anak anak saya tidak mau masuk hanya mau duduk di taman depannya saja entah kenapa akhirnya bayar tiket sia,-12,negatif
saya terlalu asik mengagumi nuansa romantisme masa silam sejarah ular besi yang melingkari pulau jawa dari berbagai koleksi yang disajikan di gedung kuno ini saya juga langsung tenggelam dalam keindahan arsitektur jaman keemasan penjajahan londo di tanah jawa yang masih tertinggal dengan kukuh di gedung penu misteri mistis ini daann hasilnya adalah saya lupa menghitung berapa jumlah sebenarnya daun pintu yang tertempel di sekujur dinding bangunan megah ini padahal niat awal saya mengunjungi gedung lawang sewu ini cuma sekedar mau membuktikan benarkah jumlah pintunya ada seribu unit jangan jangan jumlah pintunya ada seribu dua unit karena termasuk pintu gerbang dan pintu hati ah sungguh kegagalan besar dalam perjalanan ke kota loenpia ini,-52,negatif
tidak terlalu horor di siang hari banyak pengunjung dan sering dilakukan pameran bagus bangunannya masih terawat dan saat berkunjung beberapa tempat dalam proses pemugaran,-13,negatif
gedung lawang sewu merupakan kantor pusat perusahaan kereta api swasta zaman hindia belanda yang pertama kali membangun jalur kereta api di indonesia gedung ini berlokasi persis di damping tugu muda tiket masuk untuk orang dewasa sebesar rp orang namun sayang wisata bawah tanah ditiadakan untuk sementara waktu karena sedang dilakukan renovasi ada beberapa ruangan yang dijadikan ruang pamer dengan menampilkan miniatur kereta api berbagai peralatan perkeretaapian foto dan film sejarah perkembangan kereta api kalau ingin lebih seru saya sarankan menyewa pemandu sehingga anda bisa lebih tahu cerita dibalik setiap objek pamer terdapat banyak ruangan yang dibiarkan kosong dan dibuka bagi pencinta selfie terdapat banyak spot yang instagrammable ada pula fasilitas musholla dan toilet bagi pengunjung saya salut dengan pengelola gedung ini karena taman terlihat rapi dan relatif bersih dari sampah,-58,negatif
jika ke semarang wajib ke lawang sewu karena salah satu icon kota semarang htm rp saja kita bisa menjelajah kesemua ruangan bagus didatangi saat malam dan pagi hari terletak dipusat kota,-12,negatif
mengunjungi lawang sewu adalah kita bisa belajar sejarah tentang perkereta apian di indonesia khusus nya semarang,2,positif
bangunan bersejarah yg memiliki daya tarik tersendiri lokasi di tengah kota tiket masuknya cuma rb tempat ini wajib di kunjungi kalau kita ke semarang,-3,negatif
belum ke semarang kalo belum kesini kalian cobain berkunjung ke sini seribu pintu hehe menarik liat perkembangan kereta api di indonesia ini,-7,negatif
banyak orang menilai tempat ini memiliki kesan mistis tapi menurut saya tempat ini malah sangat sejuk dan nyaman untuk bersantai bangunan bersejarahnya unik dan indah memiliki galeri yang memamerkan informasi mengenai kereta api di indonesia,-14,negatif
berkunjung malam hari ke lawang sewu menjelajah hingga ke loteng bawah atap sangat seram namun itulah yang biasanya dicari oleh wisatawan sensasi seramnya,-18,negatif
merupakan bangunan bersejarah dikota semarang sangat direkomendasikan untuk dikunjungi ketika ke semarang sebelum kesini wajib baca baca dulu tentang sejarah bangunan ini,-1,negatif
ini merupakan bangunan heritage jaman dulu yang patut dikunjungi dan letaknya yang strategis di tengah kota agak serem serem gimana gitu tapi benar benar membangkitkan perasaan semacam seperti sedang kembali ke jaman dahulu kala,-30,negatif
termasuk wisata sejarah yang sangat direkomendasikan untuk dikunjungi sempatkan untuk membaca ringkasan sejarah yang banyak tersedia disana jika ingin foto dengan latar pintu yang banyak pilih foto di gedung a yang kombinasi warna lantainya sangat cantik dibanding gedung lainnya gunakan tripod atau bantuan orang lain agar seluruh latar bisa terfoto tidak tersedia lahan parkir di area lawang sewu kami mendapatkan parkir di are parkir happy puppy resto holiday karena kami datang saat jam makan siang jadi parkir resto cukup penuh,-29,negatif
lawang sewu yang dulunya tempat kantor administrasi tiket masuk yang murah tapi tempat parkirnya kurang memadai,-18,negatif
berkunjung ke lawang sewu saat berlibur ke semarang tempatnya tenang menceritakan tentang bekas gedung kantor kereta api indonesia terdapat pula lokomotif uap tua berapa didepan gedung,-3,negatif
kesan angker sama sekali tidak terlihat untuk masuk kedalam cukup membayar tiket masuk sebesar rp selama ini dalam ekspektasi adalah tempat yang super angker setelah masuk kedalam ternyata hanya ada ruangan kosong yang sangat banyak pintunya tapi ada tempat yang sedikit kurang enak aura nya yaitu di toilet lantai dan ruangan bawah tanah,-41,negatif
merupakan bangunan sisa peninggalan pt kai pada zaman belanda letaknya berada di pusat kota tepatnya di daerah tugu muda akses menuju kesana sangat mudah dan dekat dengan pusat oleh oleh di daerah pandanaran,0,negatif
lawang sewu sebagai salah satu ikon kota semarang memang langsung mencuri perhatian rekan kerja saya setelah selesai rapat anggaran semalam suntuk yg melelahkan sehabis solat jumat dan makan siang cuss langsung kita ke lawang sewu terakhir saya ke lawang sewu pada wisuda saya tahun tidak begitu banyak perubahan sejak hanya saja manajemen lebih baik saya mendapat tour guide yang keren banget bisa melawak dan pada saat kita penasaran dengan kemistisan lawang sewu diapun bisa mengarahkan dengan baik cuma dengan rb doang lagi sayang kemarin ruang bawah tanah masih ditutup,-24,negatif
meskipun kedengarannya mistis karena banyak peninggalan sejarah khususnya perkereta apian di indonesia namun tidak seseram yang dibayangkan justru banyak spot foto menarik di area gedung lawang sewu apalagi bangunannya bergaya belanda selain tiket entri yang cukup disediakan pula tur guide dengan harga tertentu jika ingin mengetahui lebih banyak tentang sejarah gedung dan isinya,-15,negatif
gedung tua ini penuh sejarah semakin cantik sejak dikelola oleh pt kai sayangnya beberapa fasilitas pengunjung toolet parkir pemandu kurang memadai,-10,negatif
lawang pintu sewu seribu entah jumlahnya benar benar seribu atau tidak yang jelas pintunya banyak sekali begitu masuk ke area gedung terasa hawa dingin apalagi kalau pergi kesana tanpa teman yang banyak area paling horror adalah bawah tanah ketika mask kesini harus membawa senter pakai sepatu boot anti air dan wajib bersama pemandu melewati lorong lorong berair gelap dan pemandu akan menyampaikan segudang cerita mistis,-43,negatif
bangunan ini terletak di dekat pusat kota semarang mudah untuk dijangkau bangunan lawang sewu sangat artistik dan juga bersih,2,positif
tempat termainstream tp kalo ga kesini berarti belum ke semarang udah terlalu sering kesini buat nemenin temen saya dr luar kota ya walopun sayang area bawah tanahnya udah ga dibuka lagi terakhir bisa masuk bawah tanah pas aku masih smp,-2,negatif
terletak di pusat kota bangunan ini berfungsi sebagai museum kereta api banyak lokomotif maupun alat pendukung transportasi ini ditampilkan meskipun sudah tua tapi gedungnya terawat,1,positif
salah satu tujuan utama ke semarang diantaranya berkunjung kesini bangunan nya masih terawat dengan baik dan mempunyai spot untuk foto yang bagus,1,positif
lawang sewu pasti udah dikenal dgn gedungnya yang tua dan cantik tapi ga serem kokwaktu yang paling pas kesini adalah sore menuju magrib walaupun siang atau malem pun ga masalah tp buat urusan foto bakalan lebih cantik hasilnya ketika sore ituuntuk tiket masuk masih terjangkau dan ada guide juga kalo berminat jadi kita ngerti sejarahnya keunikan gedung ini,-24,negatif
nggak lengkap rasanya kalau ke semarang tapi tidak mampir ke gedung lawang sewu yang ada di jl pemuda tempatnya bagus banget buat tour keluarga atau study banyak foto dan miniatur yang menceritakan tentang gedung ini ada yang pernah menghitung pintu di gedung ini sampai selesai sy aja sampai bingung ngitungnya saking banyaknya,-16,negatif
kunjungan kedua setelah tahun kesan bangunan sekarang lebih terawat dan bersih setelah pemugaran sehingga kesan mistis sedikit hilang taman sudah ditata dan diberi paving cocok untuk wisata sejarah atau yg hobi fotografi,4,positif
lawang sewu termasuk bangunan bersejarah di smrg waktu itu saya kesini dengan saudara saya untuk wisata malam suasananya sangat mencekam tp sayang blm bisa ke bwah tanahnya krn waktu itu sedang di renov atau apa dan waktu mau jalan harus dengan guide,-24,negatif
